image,subject,relation,object
image_79.jpg,disruption,interacts_with,disruption
image_79.jpg,barrier,interacts_with,with
image_79.jpg,brain,interacts_with,barrier
image_79.jpg,brain,interacts_with,brain
image_79.jpg,the,interacts_with,the
image_79.jpg,with,interacts_with,with
image_79.jpg,the,interacts_with,the
image_79.jpg,the,interacts_with,the
image_79.jpg,with,interacts_with,with
image_79.jpg,bulbs,interacts_with,bulbs
image_79.jpg,bulbs,interacts_with,bulbs
image_79.jpg,olfactory,interacts_with,olfactory
image_79.jpg,olfactory,interacts_with,olfactory
image_79.jpg,olfactory,interacts_with,olfactory
image_79.jpg,olfactory,interacts_with,olfactory
image_79.jpg,with,interacts_with,with
image_79.jpg,olfactory,interacts_with,olfactory
image_79.jpg,the,interacts_with,the
image_79.jpg,with,interacts_with,the
image_79.jpg,bulbs,interacts_with,bulbs
image_79.jpg,bulbs,interacts_with,bulbs
image_79.jpg,bulbs,interacts_with,bulbs
image_79.jpg,olfactory,interacts_with,olfactory
image_79.jpg,the,interacts_with,the
image_79.jpg,with,interacts_with,with
image_79.jpg,olfactory,interacts_with,olfactory
image_79.jpg,Replication,interacts_with,Replication
image_79.jpg,Replication,interacts_with,in
image_79.jpg,nerves,interacts_with,nerves
image_79.jpg,nerves,interacts_with,nerves
image_79.jpg,nerves,interacts_with,nerves
image_79.jpg,cranial,interacts_with,cranial
image_79.jpg,in,interacts_with,in
image_79.jpg,Replication,interacts_with,Replication
image_79.jpg,Replication,interacts_with,Replication
image_79.jpg,nerves,interacts_with,nerves
image_79.jpg,nerves,interacts_with,nerves
image_79.jpg,cranial,interacts_with,cranial
image_79.jpg,cranial,interacts_with,cranial
image_79.jpg,cranial,interacts_with,cranial
image_79.jpg,in,interacts_with,in
image_79.jpg,in,interacts_with,in
image_79.jpg,Replication,interacts_with,Replication
image_79.jpg,*,interacts_with,Replication
image_79.jpg,cranial,interacts_with,cranial
image_79.jpg,Replication,interacts_with,Replication
image_79.jpg,*,interacts_with,*
image_79.jpg,in,interacts_with,in
image_79.jpg,in,interacts_with,in
image_79.jpg,bulbs,interacts_with,bulbs
image_79.jpg,Endotheliitis,interacts_with,bulbs
image_79.jpg,the,interacts_with,the
image_79.jpg,in,interacts_with,in
image_79.jpg,in,interacts_with,in
image_79.jpg,Endotheliitis,interacts_with,Endotheliitis
image_79.jpg,olfactory,interacts_with,Endotheliitis
image_79.jpg,Endotheliitis,interacts_with,Endotheliitis
image_79.jpg,bulbs,interacts_with,in
image_79.jpg,Endotheliitis,interacts_with,Endotheliitis
image_79.jpg,olfactory,interacts_with,olfactory
image_79.jpg,the,interacts_with,the
image_79.jpg,Endotheliitis,interacts_with,Endotheliitis
image_79.jpg,Endotheliitis,interacts_with,Endotheliitis
image_79.jpg,Endotheliitis,interacts_with,Endotheliitis
image_79.jpg,infection,interacts_with,infection
image_79.jpg,infection,interacts_with,infection
image_79.jpg,infection,interacts_with,infection
image_79.jpg,cell,interacts_with,cell
image_79.jpg,cell,interacts_with,cell
image_79.jpg,cell,interacts_with,cell
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,infection,interacts_with,infection
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,*,interacts_with,*
image_79.jpg,cell,interacts_with,cell
image_79.jpg,cell,interacts_with,cell
image_79.jpg,cell,interacts_with,cell
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,*,interacts_with,*
image_79.jpg,infection,interacts_with,infection
image_79.jpg,infection,interacts_with,infection
image_79.jpg,infection,interacts_with,infection
image_79.jpg,infection,interacts_with,infection
image_79.jpg,infection,interacts_with,infection
image_79.jpg,cell,interacts_with,cell
image_79.jpg,cell,interacts_with,cell
image_79.jpg,cell,interacts_with,cell
image_79.jpg,Endotheliitis,interacts_with,cell
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,infection,interacts_with,infection
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,infection,interacts_with,/
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,cell,interacts_with,cell
image_79.jpg,cell,interacts_with,cell
image_79.jpg,Sustentacular,interacts_with,Sustentacular
image_79.jpg,cavity,interacts_with,cavity
image_79.jpg,infection,interacts_with,infection
image_79.jpg,infection,interacts_with,infection
image_79.jpg,infection,interacts_with,infection
image_79.jpg,cavity,interacts_with,infection
image_79.jpg,infection,interacts_with,infection
image_79.jpg,infection,interacts_with,infection
image_79.jpg,infection,interacts_with,epithelium
image_79.jpg,infection,interacts_with,infection
image_79.jpg,infection,interacts_with,infection
image_79.jpg,Respiratory,interacts_with,infection
image_79.jpg,Respiratory,interacts_with,Respiratory
image_79.jpg,infection,interacts_with,infection
image_79.jpg,infection,interacts_with,infection
image_79.jpg,cavity,interacts_with,cavity
image_79.jpg,cavity,interacts_with,cavity
image_79.jpg,epithelium,interacts_with,epithelium
image_79.jpg,epithelium,interacts_with,epithelium
image_79.jpg,epithelium,interacts_with,epithelium
image_79.jpg,infection,interacts_with,epithelium
image_79.jpg,infection,interacts_with,infection
image_79.jpg,cavity,interacts_with,cavity
image_79.jpg,cavity,interacts_with,cavity
image_79.jpg,cavity,interacts_with,cavity
image_79.jpg,epithelium,interacts_with,epithelium
image_79.jpg,cavity,interacts_with,infection
image_79.jpg,infection,interacts_with,epithelium
image_79.jpg,Respiratory,interacts_with,Respiratory
image_79.jpg,epithelium,interacts_with,epithelium
image_79.jpg,epithelium,interacts_with,epithelium
image_79.jpg,cavity,interacts_with,cavity
image_79.jpg,*,interacts_with,cavity
image_79.jpg,epithelium,interacts_with,epithelium
image_79.jpg,infection,interacts_with,infection
image_79.jpg,Respiratory,interacts_with,infection
image_79.jpg,Respiratory,interacts_with,Respiratory
image_79.jpg,Respiratory,interacts_with,Respiratory
image_79.jpg,Respiratory,interacts_with,Respiratory
image_79.jpg,Respiratory,interacts_with,Respiratory
image_79.jpg,epithelium,interacts_with,epithelium
image_79.jpg,Respiratory,interacts_with,Respiratory
image_79.jpg,Respiratory,interacts_with,Respiratory
image_79.jpg,epithelium,interacts_with,epithelium
image_79.jpg,Ageusia,interacts_with,Ageusia
image_79.jpg,Anosmia,interacts_with,Anosmia
image_79.jpg,Anosmia,interacts_with,Anosmia
image_79.jpg,Ageusia,interacts_with,Ageusia
image_79.jpg,Ageusia,interacts_with,Ageusia
image_79.jpg,Ageusia,interacts_with,Ageusia
image_79.jpg,Ageusia,interacts_with,Ageusia
image_79.jpg,Ageusia,interacts_with,Ageusia
image_79.jpg,Ageusia,interacts_with,Ageusia
image_79.jpg,Anosmia,interacts_with,Anosmia
image_79.jpg,Anosmia,interacts_with,Anosmia
image_79.jpg,Anosmia,interacts_with,Anosmia
image_79.jpg,Anosmia,interacts_with,Anosmia
image_79.jpg,Anosmia,interacts_with,Anosmia
image_79.jpg,Anosmia,interacts_with,Anosmia
image_79.jpg,Ageusia,interacts_with,Ageusia
image_79.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_79.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_79.jpg,infection,interacts_with,infection
image_79.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_79.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_79.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_79.jpg,infection,interacts_with,infection
image_79.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_79.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_79.jpg,ageusia,interacts_with,ageusia
image_79.jpg,and,interacts_with,and
image_79.jpg,COVID-19-associated,decreases,COVID-19-associated
image_79.jpg,COVID-19-associated,decreases,COVID-19-associated
image_79.jpg,ageusia,interacts_with,ageusia
image_79.jpg,ageusia,interacts_with,ageusia
image_79.jpg,ageusia,interacts_with,ageusia
image_79.jpg,ageusia,interacts_with,ageusia
image_79.jpg,ageusia,interacts_with,ageusia
image_79.jpg,and,interacts_with,ageusia
image_79.jpg,and,interacts_with,and
image_79.jpg,anosmia,interacts_with,and
image_79.jpg,anosmia,interacts_with,anosmia
image_79.jpg,anosmia,interacts_with,anosmia
image_79.jpg,anosmia,interacts_with,anosmia
image_79.jpg,anosmia,interacts_with,anosmia
image_79.jpg,anosmia,interacts_with,anosmia
image_79.jpg,SARS-CoV-2,decreases,anosmia
image_79.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_79.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_79.jpg,COVID-19-associated,decreases,SARS-CoV-2
image_79.jpg,COVID-19-associated,decreases,COVID-19-associated
image_79.jpg,COVID-19-associated,decreases,COVID-19-associated
image_79.jpg,COVID-19-associated,decreases,COVID-19-associated
image_79.jpg,COVID-19-associated,decreases,COVID-19-associated
image_79.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_79.jpg,COVID-19-associated,decreases,COVID-19-associated
image_79.jpg,COVID-19-associated,decreases,COVID-19-associated
image_79.jpg,COVID-19-associated,decreases,COVID-19-associated
image_79.jpg,COVID-19-associated,decreases,COVID-19-associated
image_79.jpg,COVID-19-associated,decreases,COVID-19-associated
image_79.jpg,COVID-19-associated,decreases,COVID-19-associated
image_79.jpg,Anosmia,decreases,COVID-19-associated
image_79.jpg,ageusia,interacts_with,ageusia
image_79.jpg,anosmia,interacts_with,anosmia
image_79.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_79.jpg,and,interacts_with,and
image_79.jpg,anosmia,interacts_with,anosmia
image_4.jpg,in,interacts_with,in
image_4.jpg,Medicine,interacts_with,Nat
image_4.jpg,Medicine,interacts_with,Medicine
image_4.jpg,of,interacts_with,of
image_4.jpg,of,interacts_with,University
image_4.jpg,St.,interacts_with,"Louis,"
image_4.jpg,School,interacts_with,School
image_4.jpg,of,interacts_with,of
image_4.jpg,2022,interacts_with,2022
image_4.jpg,2022,interacts_with,2022
image_4.jpg,2022,interacts_with,2022
image_4.jpg,"22,",interacts_with,2022
image_4.jpg,"22,",interacts_with,"22,"
image_4.jpg,"22,",interacts_with,"22,"
image_4.jpg,infections,interacts_with,infections
image_4.jpg,COVID-19,decreases,Release
image_4.jpg,St.,interacts_with,St.
image_4.jpg,of,interacts_with,of
image_4.jpg,SARS-CoV-2,decreases,School
image_4.jpg,Washington,interacts_with,sequelae
image_4.jpg,Long-term,decreases,Long-term
image_4.jpg,brain,decreases,Long-term
image_4.jpg,long-term,decreases,brain
image_4.jpg,of,decreases,long-term
image_4.jpg,of,interacts_with,of
image_4.jpg,infections,interacts_with,infections
image_4.jpg,infection.,interacts_with,infection.
image_4.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_4.jpg,of,interacts_with,of
image_4.jpg,infections,interacts_with,infections
image_4.jpg,infection.,interacts_with,infection.
image_4.jpg,long-term,decreases,long-term
image_4.jpg,St.,interacts_with,St.
image_4.jpg,brain,interacts_with,brain
image_4.jpg,of,interacts_with,of
image_4.jpg,COVID-19,decreases,Release
image_4.jpg,COVID-19,decreases,COVID-19
image_4.jpg,"Louis,",interacts_with,284
image_4.jpg,SARS-CoV-2,decreases,School
image_4.jpg,of,interacts_with,of
image_4.jpg,patients.,interacts_with,infections
image_4.jpg,Release,interacts_with,patients.
image_4.jpg,COVID-19,decreases,COVID-19
image_4.jpg,News,decreases,COVID-19
image_4.jpg,284,interacts_with,News
image_4.jpg,1,interacts_with,1
image_4.jpg,1,interacts_with,1
image_4.jpg,St.,interacts_with,St.
image_4.jpg,cohort,interacts_with,infection.
image_4.jpg,School,interacts_with,School
image_4.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_4.jpg,of,interacts_with,retrospective
image_4.jpg,risk,interacts_with,Psychiatry.
image_4.jpg,Washington,decreases,2-year
image_4.jpg,neurological,interacts_with,neurological
image_4.jpg,Long-term,decreases,"problems,"
image_4.jpg,brain,interacts_with,brain
image_4.jpg,COVID-19,decreases,COVID-19
image_4.jpg,including,interacts_with,1
image_4.jpg,Neurological,interacts_with,including
image_4.jpg,cohort,interacts_with,cohort
image_4.jpg,"Taquet,",interacts_with,cohort
image_4.jpg,Long-term,decreases,Long-term
image_4.jpg,Psychiatry.,decreases,SARS-CoV-2
image_4.jpg,infection.,interacts_with,studies
image_4.jpg,retrospective,decreases,SARS-CoV-2
image_4.jpg,SARS-CoV-2,decreases,(2022}.;
image_4.jpg,infection:,interacts_with,infection:
image_4.jpg,(2022}.;,interacts_with,(2022}.;
image_4.jpg,Psychiatry.,interacts_with,Psychiatry.
image_4.jpg,437,interacts_with,437
image_4.jpg,1,interacts_with,1
image_4.jpg,including,interacts_with,including
image_4.jpg,(2022}.;,interacts_with,(2022}.;
image_4.jpg,(2022}.;,interacts_with,(2022}.;
image_4.jpg,(2022}.;,interacts_with,(2022}.;
image_4.jpg,(2022}.;,interacts_with,(2022}.;
image_4.jpg,437,interacts_with,437
image_4.jpg,437,interacts_with,437
image_4.jpg,284,interacts_with,284
image_4.jpg,1,interacts_with,284
image_4.jpg,of,interacts_with,of
image_4.jpg,(2022}.;,interacts_with,infection:
image_4.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_4.jpg,trajectories,interacts_with,trajectories
image_4.jpg,risk,interacts_with,risk
image_4.jpg,284,interacts_with,psychiatric
image_4.jpg,1,interacts_with,284
image_4.jpg,Sources:,interacts_with,Sources:
image_4.jpg,risk,interacts_with,risk
image_4.jpg,trajectories,interacts_with,trajectories
image_4.jpg,psychiatric,interacts_with,risk
image_4.jpg,analysis,interacts_with,analysis
image_4.jpg,SARS-CoV-2,decreases,(2022}.;
image_4.jpg,psychiatric,interacts_with,psychiatric
image_4.jpg,Neurological,interacts_with,Neurological
image_4.jpg,al.,interacts_with,al.
image_4.jpg,of,decreases,2-year
image_4.jpg,infection:,interacts_with,infection:
image_4.jpg,(2022}.;,interacts_with,(2022}.;
image_4.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_4.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_4.jpg,after,interacts_with,Psychiatry.
image_4.jpg,retrospective,interacts_with,"Taquet,"
image_4.jpg,Sources:,interacts_with,Sources:
image_4.jpg,respiratory,interacts_with,infections.
image_4.jpg,respiratory,interacts_with,respiratory
image_4.jpg,respiratory,interacts_with,infections.
image_4.jpg,have,interacts_with,who
image_4.jpg,infections.,interacts_with,infections.
image_4.jpg,respiratory,interacts_with,respiratory
image_4.jpg,respiratory,interacts_with,respiratory
image_4.jpg,infections.,interacts_with,other
image_4.jpg,infections.,interacts_with,infections.
image_4.jpg,infections.,interacts_with,infections.
image_4.jpg,infections.,interacts_with,infections.
image_4.jpg,compared,interacts_with,infections.
image_4.jpg,respiratory,interacts_with,compared
image_4.jpg,respiratory,interacts_with,respiratory
image_4.jpg,respiratory,interacts_with,respiratory
image_4.jpg,seizures,interacts_with,seizures
image_4.jpg,seizures,interacts_with,seizures
image_4.jpg,respiratory,interacts_with,respiratory
image_4.jpg,infections.,interacts_with,infections.
image_4.jpg,compared,interacts_with,compared
image_4.jpg,seizures,interacts_with,seizures
image_4.jpg,seizures,interacts_with,seizures
image_4.jpg,seizures,interacts_with,seizures
image_4.jpg,other,interacts_with,other
image_4.jpg,other,interacts_with,other
image_4.jpg,to,interacts_with,other
image_4.jpg,to,interacts_with,to
image_4.jpg,compared,interacts_with,to
image_4.jpg,compared,interacts_with,compared
image_4.jpg,compared,interacts_with,compared
image_4.jpg,respiratory,interacts_with,compared
image_4.jpg,respiratory,interacts_with,respiratory
image_4.jpg,seizures,interacts_with,respiratory
image_4.jpg,seizures,interacts_with,seizures
image_4.jpg,seizures,interacts_with,seizures
image_4.jpg,seizures,interacts_with,seizures
image_4.jpg,seizures,interacts_with,seizures
image_4.jpg,other,interacts_with,other
image_4.jpg,to,interacts_with,to
image_4.jpg,to,interacts_with,to
image_4.jpg,never,interacts_with,never
image_4.jpg,infected.,interacts_with,infected.
image_4.jpg,infected.,interacts_with,infected.
image_4.jpg,infected.,interacts_with,infected.
image_4.jpg,to,interacts_with,infected.
image_4.jpg,been,interacts_with,to
image_4.jpg,been,interacts_with,been
image_4.jpg,been,interacts_with,been
image_4.jpg,never,interacts_with,never
image_4.jpg,never,interacts_with,never
image_4.jpg,never,interacts_with,never
image_4.jpg,never,interacts_with,never
image_4.jpg,infected.,interacts_with,infected.
image_4.jpg,infected.,interacts_with,who
image_4.jpg,been,interacts_with,been
image_4.jpg,infected.,interacts_with,infected.
image_4.jpg,or,interacts_with,or
image_4.jpg,epilepsy,interacts_with,epilepsy
image_4.jpg,"disorders,",interacts_with,"disorders,"
image_4.jpg,"disorders,",interacts_with,"disorders,"
image_4.jpg,"disorders,",interacts_with,"disorders,"
image_4.jpg,or,interacts_with,or
image_4.jpg,epilepsy,interacts_with,epilepsy
image_4.jpg,epilepsy,interacts_with,epilepsy
image_4.jpg,epilepsy,interacts_with,epilepsy
image_4.jpg,epilepsy,interacts_with,epilepsy
image_4.jpg,and,interacts_with,epilepsy
image_4.jpg,and,interacts_with,and
image_4.jpg,"dementia,",interacts_with,and
image_4.jpg,"disorders,",interacts_with,"disorders,"
image_4.jpg,"disorders,",interacts_with,"disorders,"
image_4.jpg,"disorders,",interacts_with,"disorders,"
image_4.jpg,epilepsy,interacts_with,epilepsy
image_4.jpg,and,interacts_with,and
image_4.jpg,"disorders,",interacts_with,"disorders,"
image_4.jpg,seizures,interacts_with,"disorders,"
image_4.jpg,who,interacts_with,ho
image_4.jpg,ha,interacts_with,ha
image_4.jpg,ho,interacts_with,ho
image_4.jpg,those,interacts_with,who
image_4.jpg,those,interacts_with,those
image_4.jpg,those,interacts_with,those
image_4.jpg,to,interacts_with,to
image_4.jpg,been,interacts_with,been
image_4.jpg,compare,interacts_with,been
image_4.jpg,compare,interacts_with,compare
image_4.jpg,compare,interacts_with,compare
image_4.jpg,compare,interacts_with,compare
image_4.jpg,been,interacts_with,compare
image_4.jpg,h,interacts_with,h
image_4.jpg,to,interacts_with,to
image_4.jpg,had,interacts_with,had
image_4.jpg,ha,interacts_with,had
image_4.jpg,ho,interacts_with,ho
image_4.jpg,h,interacts_with,h
image_4.jpg,been,interacts_with,to
image_4.jpg,psychotic,interacts_with,"fog),"
